Dataset,Branch Type,l1/l2
wol,internal,13.99140677
wol,terminal,0.665697589
wol,internal,7.068239057
wol,terminal,1.889691949
wol,terminal,0.545293078
wol,internal,1.218222635
wol,terminal,0.546231434
wol,internal,5.156083512
wol,terminal,0.666347757
wol,internal,2.76664712
wol,internal,4.714235205
wol,internal,5.299323732
wol,terminal,0.389690652
wol,terminal,0.964731206
wol,internal,4.741194769
wol,terminal,0.168050574
wol,internal,3.418327672
wol,terminal,1.91475309
wol,terminal,1.403986506
wol,internal,4.606209128
wol,internal,3.941632639
wol,terminal,1.464409264
wol,internal,4.652974052
wol,terminal,0.406894771
wol,terminal,0.512797568
wol,internal,4.605989888
wol,internal,4.848701304
wol,terminal,1.892123648
wol,internal,4.597685774
wol,terminal,0.593069846
wol,terminal,0.419936392
wol,internal,3.340875613
wol,terminal,0.787809046
wol,internal,3.70402392
wol,internal,5.68968143
wol,terminal,0.658527669
wol,terminal,0.580892776
wol,internal,3.58788627
wol,terminal,1.80802392
wol,internal,3.549751187
wol,terminal,0.85528539
wol,internal,4.138705931
wol,internal,4.710199976
wol,internal,1.097631496
wol,terminal,0.878244196
wol,terminal,0.199317018
wol,internal,3.590424702
wol,terminal,0.985494835
wol,internal,3.467101244
wol,internal,7.608222312
wol,terminal,0.183465881
wol,terminal,1.624189965
wol,internal,7.87711316
wol,terminal,0.971173573
wol,internal,2.223971278
wol,terminal,1.490218723
wol,internal,5.043758166
wol,terminal,0.419773881
wol,internal,1.35879669
wol,terminal,0.089603415
wol,internal,5.960884651
wol,terminal,0.413682721
wol,internal,5.036264056
wol,terminal,1.514681637
wol,terminal,1.496673887
wol,internal,3.209221982
wol,internal,3.616382028
wol,terminal,0.022362445
wol,terminal,0.224578966
wol,internal,7.372582007
wol,terminal,2.147923379
wol,internal,3.443553167
wol,terminal,0.344491098
wol,internal,6.755464754
wol,internal,1.646061633
wol,terminal,1.411266443
wol,terminal,1.259761602
wol,internal,1.874262569
wol,terminal,1.136480346
wol,internal,10.83831958
wol,terminal,1.407366996
wol,internal,1.784351556
wol,terminal,1.169313164
wol,internal,6.12315322
wol,terminal,1.192407793
wol,terminal,0.541531778
wol,internal,3.67882198
wol,internal,4.317135552
wol,internal,5.989062644
wol,terminal,1.154335653
wol,terminal,1.0475104
wol,internal,6.946321814
wol,internal,4.059020844
wol,terminal,1.392570028
wol,terminal,1.205894167
wol,internal,4.875207842
wol,internal,4.906681564
wol,terminal,0.101065224
wol,terminal,0.571320652
wol,internal,4.172922875
wol,internal,4.012256332
wol,terminal,0.373903668
wol,terminal,0.688058035
wol,internal,2.87983767
wol,terminal,0.820036709
wol,internal,4.828829245
wol,terminal,0.320899668
wol,internal,5.851782102
wol,terminal,0.595483522
wol,internal,6.480655017
wol,terminal,0.228442671
wol,terminal,0.154873593
wol,internal,4.364956296
wol,internal,1.102967815
wol,terminal,0.87383407
wol,internal,5.949827477
wol,terminal,1.194768603
wol,internal,2.241848505
wol,terminal,1.087262264
wol,internal,5.918412459
wol,terminal,0.684952812
wol,internal,8.211908883
wol,terminal,1.111691585
wol,terminal,0.78010078
wol,internal,5.904757765
wol,terminal,1.228339824
wol,internal,4.872671747
wol,internal,12.54621408
wol,internal,5.527976901
wol,terminal,0.703328501
wol,terminal,0.623358366
wol,internal,3.767770374
wol,terminal,0.566819348
wol,terminal,0.459919561
wol,internal,5.716884771
wol,internal,3.69411939
wol,terminal,1.412712069
wol,internal,2.613996139
wol,terminal,1.075164178
wol,terminal,1.341191364
wol,internal,1.922671036
wol,terminal,0.295302721
wol,internal,13.90947773
wol,terminal,4.329254081
wol,terminal,0.203661889
wol,internal,3.429419679
wol,internal,4.842536419
wol,internal,4.908134603
wol,terminal,0.473588005
wol,internal,7.212102295
wol,terminal,1.095739399
wol,internal,8.496319261
wol,internal,4.011326289
wol,terminal,1.123431785
wol,internal,6.17156973
wol,internal,1.331347055
wol,internal,1.801671017
wol,terminal,1.164712422
wol,terminal,1.152338022
wol,internal,4.458947779
wol,internal,8.972555245
wol,terminal,0.227700668
wol,terminal,0.402687265
wol,internal,3.052337082
wol,internal,8.144682572
wol,internal,2.265327486
wol,terminal,6.909632222
wol,terminal,13.45744894
wol,internal,1983.641961
wol,terminal,17.07563826
wol,terminal,501.8184632
wol,internal,786.5079365
wol,internal,30.95960103
wol,terminal,7.467575591
wol,internal,420.171251
wol,terminal,4.861996869
wol,internal,4.120778726
wol,terminal,61.6113225
wol,terminal,10336.60915
wol,internal,14.5638177
wol,internal,44.34477411
wol,terminal,3.58564158
wol,internal,274.2801492
wol,terminal,1.711782965
wol,terminal,2.196804936
wol,internal,0.637676224
wol,internal,3.442391717
wol,terminal,2917.095143
wol,terminal,134816.993
wol,internal,1211.23141
wol,terminal,45.35823508
wol,internal,183.0486526
wol,terminal,4.818040973
wol,internal,7.382963893
wol,terminal,0.230698385
wol,internal,2.842583171
wol,terminal,6.581253445
wol,terminal,6.588560069
wol,internal,3.362804844
wol,internal,4.088709532
wol,internal,3.716995064
wol,terminal,1.121634991
wol,internal,3.357384215
wol,terminal,0.759315918
wol,internal,5.276601695
wol,terminal,1.554176454
wol,internal,4.911029669
wol,internal,9.209375917
wol,terminal,0.914789368
wol,terminal,1.566214221
wol,internal,3.14390006
wol,terminal,0.86024232
wol,internal,4.109634967
wol,terminal,0.743492526
wol,terminal,0.770134052
wol,internal,3.620320036
wol,internal,3.880093616
wol,terminal,1.242986999
wol,internal,2.016717844
wol,terminal,0.024229531
wol,internal,3.881035539
wol,internal,4.241062696
wol,terminal,0.963229097
wol,terminal,0.611959959
wol,internal,3.555989701
wol,terminal,1.552554954
wol,internal,1.588120913
wol,terminal,1.291367813
wol,terminal,20.82989022
wol,internal,5.119163595
wol,terminal,9.244806697
wol,internal,2.785731028
wol,internal,0.70135644
wol,terminal,0.666696371
wol,terminal,1.327510146
wol,internal,2.998206147
wol,internal,6.253578418
wol,terminal,1.983970425
wol,internal,4.562086398
wol,terminal,6.72261461
wol,terminal,445.7858159
wol,internal,2.31546882
wol,terminal,54.06947368
wol,terminal,1181.310962
wol,internal,3.122936639
wol,internal,0.430367132
wol,terminal,0.692005553
wol,internal,3.011347094
wol,internal,7.86338206
wol,terminal,1.889646235
wol,terminal,0.228951829
wol,internal,2.406776791
wol,terminal,16.76164752
wol,internal,1.878877327
wol,terminal,1.941332342
wol,terminal,213.1264095
wol,internal,3.472256255
wol,internal,3.116817331
wol,terminal,1.790914492
wol,terminal,1773.133194
wol,internal,16.6260479
wol,internal,1.903380147
wol,terminal,1.328497987
wol,internal,3.161517555
wol,terminal,0.24087157
wol,internal,4.366418897
wol,terminal,1.17032954
wol,internal,1.811376305
wol,terminal,4.044967305
wol,terminal,5.418117972
wol,internal,3.124891971
wol,internal,1.202710462
wol,internal,1.400624943
wol,terminal,1.720127283
wol,internal,3.677353754
wol,terminal,0.398372879
wol,internal,20.92136229
wol,terminal,0
wol,terminal,0
wol,internal,0
wol,terminal,0
wol,internal,0
wol,terminal,13.19851381
wol,internal,570.9923664
wol,terminal,3.795494383
wol,internal,11.30852323
wol,terminal,37.57820871
wol,internal,42.1850646
wol,terminal,8.309989103
wol,terminal,250.1927255
wol,internal,15.41082727
wol,terminal,128.0774424
wol,internal,4.445023537
wol,terminal,7.226314201
wol,internal,1047.581144
wol,internal,3.040507366
wol,terminal,104.4649075
wol,terminal,0
wol,internal,0
wol,terminal,0.386907065
wol,internal,0.006508846
wol,terminal,25.50119765
wol,internal,13.89684182
wol,internal,2.580816455
wol,terminal,7.58608038
wol,internal,2.175916819
wol,terminal,0.131481196
wol,internal,2.690612341
wol,terminal,2.000703697
wol,internal,2.491582657
wol,terminal,0.630463785
wol,terminal,1.185934839
wol,internal,2.768271485
wol,terminal,0.90433467
wol,terminal,1.054874277
wol,internal,2.721780046
wol,internal,3.123186316
wol,internal,1.88622566
wol,terminal,1.092137589
wol,terminal,2250.852936
wol,internal,2.90990698
wol,terminal,0.48690522
wol,internal,3.476965991
wol,internal,1.970592617
wol,internal,2.738714627
wol,terminal,6.278358171
wol,terminal,2.506867362
wol,internal,24.84448899
wol,terminal,4.684965005
wol,internal,6.116326848
wol,terminal,4.327734667
wol,terminal,8.984014283
wol,internal,6.101702747
wol,internal,4.273357999
wol,terminal,0.971783425
wol,internal,3.698410749
wol,terminal,417.4292921
wol,terminal,8426.897977
wol,internal,3.90137348
wol,internal,3.686584377
wol,internal,3.487762586
wol,terminal,1.207408002
wol,internal,3.634816941
wol,terminal,61.65230775
wol,terminal,22.94893962
wol,internal,37.02613653
wol,terminal,0.763114613
wol,internal,5.523719092
wol,terminal,0.536280921
wol,terminal,0.071190575
wol,internal,7.49800241
wol,internal,4.297777523
wol,terminal,0.764539633
wol,internal,3.776426718
wol,terminal,0.138943525
wol,internal,7.276607545
wol,terminal,0.522019502
wol,terminal,0.215590136
wol,internal,4.734076059
wol,internal,7.122079603
wol,internal,5.773139365
wol,terminal,0.053654353
wol,terminal,0.275341419
wol,internal,0.62059495
wol,terminal,0.47038117
wol,terminal,0.7777365
wol,internal,8.516718878
wol,internal,7.868052148
wol,terminal,0.787438969
wol,terminal,1.090020949
wol,internal,4.476126513
wol,internal,4.167184928
wol,terminal,54.75793696
wol,terminal,97.18702925
wol,internal,4.316883444
wol,terminal,0.881876341
wol,internal,4.421376336
wol,internal,4.741587369
wol,terminal,0.409965882
wol,terminal,0.406938436
wol,internal,4.913328982
wol,internal,5.058849469
wol,terminal,0.702071674
wol,terminal,0.979035071
wol,internal,5.472104572
wol,internal,3.178657903
wol,terminal,0.957836333
wol,internal,1.902913971
wol,terminal,0.683315855
wol,internal,6.240731911
wol,terminal,1.568476883
wol,terminal,0.297826763
wol,internal,3.869152233
wol,terminal,1.144168765
wol,internal,3.662872159
wol,internal,5.896303839
wol,terminal,0.364653191
wol,terminal,0.20519182
wol,internal,3.713809487
wol,terminal,1.436458838
wol,internal,2.56323438
wol,terminal,1.23529395
wol,terminal,0.718972937
wol,internal,13.70162709
wol,terminal,0.597215547
wol,internal,4.461540468
wol,internal,4.656701951
wol,internal,7.88021611
wol,internal,4.900337689
wol,terminal,10.79394167
wol,terminal,5.126954278
wol,internal,13.52248564
wol,terminal,0.923027128
wol,internal,4.163387637
wol,terminal,0.912600407
wol,terminal,0.508901367
wol,internal,9.819238505
wol,internal,4.768335418
wol,terminal,0.198329364
wol,terminal,0.612233642
wol,internal,6.177128849
wol,terminal,0.2687058
wol,internal,7.080828604
wol,terminal,0.314061661
wol,terminal,0.739433011
wol,internal,3.941360689
wol,internal,7.271077609
wol,internal,5.839450882
wol,terminal,0.368562941
wol,terminal,0.334633048
wol,internal,6.96898933
wol,terminal,0.021445907
wol,internal,5.9109715
wol,terminal,0.090948923
wol,terminal,0.167510247
wol,internal,6.142922547
wol,internal,7.525599222
wol,internal,3.400840363
wol,terminal,1.203910091
wol,terminal,1.155920266
wol,internal,5.943319461
wol,terminal,0.428845509
wol,internal,8.251686301
wol,terminal,0.610343355
wol,internal,3.792538112
wol,terminal,0.461392886
wol,terminal,0.752565121
wol,internal,7.512592589
wol,terminal,0.471766067
wol,internal,7.19873907
wol,internal,6.713376555
wol,terminal,1.964201109
wol,terminal,0.734945333
wol,internal,4.916190117
wol,terminal,1.160904498
wol,internal,5.71751762
wol,terminal,0.352721732
wol,internal,3.590824301
wol,terminal,0.512119132
wol,internal,5.055245667
wol,internal,5.260066146
wol,internal,5.405290768
wol,terminal,0.296890854
wol,terminal,0.481031347
wol,internal,4.095165704
wol,terminal,0.73243781
wol,internal,3.435654114
wol,terminal,0.172974882
wol,terminal,1.111577736
wol,internal,5.501582526
wol,internal,4.376777996
wol,terminal,0.588555348
wol,terminal,0.523222418
wol,internal,8.100280104
wol,internal,4.892891597
wol,terminal,1.18915185
wol,terminal,1.179909006
wol,internal,9.264544527
wol,terminal,0.141403419
wol,internal,4.757633017
wol,terminal,0.021644369
wol,internal,8.248486635
wol,internal,6.951980573
wol,terminal,0.6872568
wol,internal,6.847034127
wol,internal,6.283085769
wol,terminal,64.61347984
wol,terminal,10.0281375
wol,internal,3.872285
wol,terminal,10.67280085
wol,internal,234.1920375
wol,terminal,19.34535325
wol,internal,24.26073423
wol,terminal,1.899714093
wol,internal,18.9402092
wol,terminal,1.280840209
wol,internal,69.48652689
wol,terminal,0.993892608
wol,internal,42.57583821
wol,terminal,0.458842176
wol,internal,207.9127977
wol,terminal,0.843270428
wol,internal,2.202714782
wol,terminal,1.562138758
wol,internal,2.136690146
wol,terminal,61.2164297
wol,terminal,1.103198725
wol,internal,127.7221008
wol,terminal,23.12675313
wol,internal,642.1613474
wol,terminal,1.230816076
wol,internal,3.310400725
wol,terminal,3.859637138
wol,terminal,20.60489873
wol,internal,2.600353604
wol,internal,1.066906027
wol,terminal,2.586109691
wol,internal,1.879731001
wol,internal,1.49380048
wol,terminal,1.369483985
wol,internal,2.503868379
wol,terminal,1.065089847
wol,internal,3.188867364
wol,internal,3.930891195
wol,terminal,0.87090494
wol,terminal,0.259004372
wol,internal,4.55797051
wol,terminal,0.448825064
wol,internal,3.739529395
wol,internal,5.505534581
wol,terminal,0.555123635
wol,terminal,0.689869488
wol,internal,6.277299781
wol,terminal,0.505803861
wol,internal,4.287210796
wol,internal,5.836386151
wol,internal,1.004795123
wol,terminal,2.975686095
wol,terminal,2.75807007
wol,internal,4.843313686
wol,terminal,4.679209065
wol,internal,3.509328671
wol,internal,5.475147902
wol,terminal,0.288162101
wol,terminal,0.384218353
wol,internal,4.130418861
wol,terminal,0.948954921
wol,internal,4.597884491
wol,terminal,1.631389177
wol,internal,4.069789211
wol,terminal,1.766455166
wol,internal,2.992712244
wol,terminal,0.732858806
wol,terminal,1.430525191
wol,internal,1.555745988
wol,terminal,1.604107901
wol,internal,4.604335359
wol,internal,3.89435005
wol,internal,4.738499078
wol,terminal,1.577412968
wol,internal,4.767757129
wol,terminal,0.317272394
wol,terminal,0.29564059
wol,internal,5.485891271
wol,terminal,0.233171009
wol,internal,7.473418241
wol,terminal,0.712951011
wol,internal,4.71686558
wol,terminal,1.239331835
wol,internal,4.299518991
wol,terminal,0.789772306
wol,terminal,0.763205439
wol,internal,5.941758822
wol,internal,5.252727405
wol,terminal,0.371013956
wol,terminal,0.653110933
wol,internal,4.240387258
wol,terminal,0.009445914
wol,internal,3.985565386
wol,terminal,1.749639203
wol,internal,2.777360676
wol,terminal,15.0685979
wol,terminal,21.80241639
wol,internal,3.9254949
wol,internal,3.849533018
wol,internal,0.982715143
wol,terminal,1.270578063
wol,internal,6.76545334
wol,terminal,1.725249929
wol,internal,2.007614292
wol,terminal,1.099238558
wol,internal,8.750993396
wol,terminal,2.021181444
wol,terminal,2.158933974
wol,internal,3.577877655
wol,terminal,0.987696224
wol,internal,4.821833265
wol,terminal,1.528956378
wol,terminal,1.372165813
wol,internal,4.530921041
wol,internal,1.752978487
wol,internal,2.34443535
wol,internal,6.213899495
wol,terminal,3.097998706
wol,terminal,3.20874388
wol,internal,4.041581902
wol,terminal,1.161538054
wol,internal,4.478095476
wol,internal,1.68426865
wol,terminal,1.179103711
wol,terminal,0.961239186
wol,internal,4.376178719
wol,internal,4.314840349
wol,terminal,2.165179209
wol,internal,3.834819596
wol,terminal,0.05482907
wol,terminal,0.633116512
wol,internal,7.165537125
wol,terminal,0.066577311
wol,internal,5.262773503
wol,terminal,0.15096887
wol,internal,6.059057006
wol,terminal,1.209139093
wol,terminal,0.669275637
